Date,Artist,Song Name,Director,Video,Type,Release,Full Name,Date of Birth,Group,Country,Birthplace,Gender,Debut,Company,Fanclub Name,Active,Members,Orig. Memb.
10/6/2014,Gavy NJ,I Wish,,https://youtu.be/7Y0-mbA8veE,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2005-11-11,Good Fellas,,Yes,3.0,3.0
9/18/2014,Minx,Why Did You Come To My Home?,August Frogs,https://youtu.be/wqiEAod0LYI,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2014-09-18,Happy Face,,No,5.0,5.0
9/17/2014,Girls' Generation-TTS,Holler,ZANYBROS,https://youtu.be/uXfxVm3V55I,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
9/15/2014,Ladies' Code,I'm Fine Thank You,,https://youtu.be/C7JYOzTl-ec,Girl,Minor,,NaN,NaN,NaN,NaN,NaN,2013-03-07,Polaris,Lavely,Hiatus,3.0,5.0
9/15/2014,N*White,Hello Boy,,https://youtu.be/aiCe7WP2MlA,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
9/11/2014,T-ara,SUGAR FREE,ZANYBROS,https://youtu.be/q_eo5j5sib8,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2009-07-29,MBK,QUEEN'S,Hiatus,4.0,6.0
9/11/2014,Spica.S,Give Your Love,,https://youtu.be/jL92iiHulXw,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
9/4/2014,A.KOR,But Go,,https://youtu.be/fcrSwNKEuJA,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
9/2/2014,Orange Caramel,The Gangnam Avenue,,https://youtu.be/1YRwI2TNPgQ,Girl,Minor,,NaN,NaN,NaN,NaN,NaN,,,,,,
8/27/2014,LABOUM,Pit-a-pat,,https://youtu.be/E4nmCtkuqBw,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
8/26/2014,EXID,Up&Down,Digipedi,https://youtu.be/hfXZ6ydgZyo,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2012-02-16,Yedang,LEGO,Yes,5.0,6.0
8/25/2014,SISTAR,I Swear,,https://youtu.be/ktEEjk3Xy3s,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2011-08-09,Starship,STAR1,No,4.0,4.0
8/25/2014,4Ten,Tornado,,https://youtu.be/NCqUQxikvuI,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
8/20/2014,Stellar,Mask,,https://youtu.be/jnROp2RyanM,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2011-08-28,Pascal,Twinkle,No,4.0,4.0
8/20/2014,Lip Service,Too Fancy,,https://youtu.be/JGFucOWAn4M,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
8/20/2014,Sunny Hill,Monday Blues,,https://youtu.be/NmWf1pFjodY,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2007-09-20,Nega,,No,4.0,5.0
8/17/2014,KARA,Mamma Mia,,https://youtu.be/6tK0XUQQ3wA,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2007-03-29,DSP,Kamilia,No,4.0,5.0
8/17/2014,Orange Caramel,My Copycat,,https://youtu.be/EnOp_t0kqeI,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
8/10/2014,SECRET,I'm In Love,ZANYBROS,https://youtu.be/YpatVVhT-Io,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2009-10-13,TS,Secret Time,No,3.0,4.0
8/7/2014,Spica,I Did It,,https://youtu.be/j6Mns7IbRFE,Girl,English,,NaN,NaN,NaN,NaN,NaN,,,,,,
8/6/2014,Ladies' Code,Kiss Kiss,,https://youtu.be/utxtwyxwdqI,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2013-03-07,Polaris,Lavely,Hiatus,3.0,5.0
8/3/2014,Red Velvet,Happiness,Woogie Kim,https://youtu.be/JFgv8bKfxEs,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2014-08-01,SM,,Yes,5.0,4.0
8/1/2014,4L,Move,,https://youtu.be/ZRD-U_kGC0k,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
8/1/2014,Girls' Generation,Indestructible,,https://youtu.be/wxqT6FUI_aA,Girl,Japanese,,NaN,NaN,NaN,NaN,NaN,2007-08-05,SM,SONE,Yes,5.0,9.0
7/31/2014,Sunny Hill,Once in Summer,,https://youtu.be/qEOzdB8G-7U,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2007-09-20,Nega,,No,4.0,5.0
7/27/2014,BESTie,Hot Baby,,https://youtu.be/mS0-Rw2mfco,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2013-07-11,YNB,BESTiny,No,4.0,4.0
7/21/2014,Delight,Hate You!,,https://youtu.be/qCfdLXW7FFw,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
7/20/2014,SISTAR,Touch My Body,,https://youtu.be/9txzvu6eQuw,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2011-08-09,Starship,STAR1,No,4.0,4.0
7/14/2014,A.KOR,Payday,,https://youtu.be/0e7cSoPPA5I,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
7/13/2014,Crayon Pop,Hey Mister,,https://youtu.be/ylJI9DW43mQ,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2012-07-17,Chrome,,No,4.0,5.0
7/13/2014,Girl's Day,Darling,,https://youtu.be/QB4dQcxgJPY,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2010-07-07,DreamT,Dai5y,Hiatus,4.0,5.0
7/10/2014,BESTie,Like a Star,,https://youtu.be/FpLqCe4RnFk,Girl,Minor,,NaN,NaN,NaN,NaN,NaN,2013-07-11,YNB,BESTiny,No,4.0,4.0
7/4/2014,Davichi,Don't Move,,https://youtu.be/RCYAncxTvfI,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2008-02-04,CJ E&M,,Yes,2.0,2.0
7/2/2014,Tiny-G,Ice Baby,,https://youtu.be/KQ7gfMVPXpM,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2012-08-23,GNG,,No,3.0,4.0
7/2/2014,Wings,Blossom,,https://youtu.be/tVOB29KelYc,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
7/2/2014,f(x),Red Light,,https://youtu.be/iv-8-EgPEY0,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2009-08-24,SM,MeU,No,4.0,5.0
7/1/2014,Fiestar,One More,,https://youtu.be/n9sEjiBew18,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2012-08-31,LOEN,Let's,No,5.0,6.0
6/25/2014,2NE1,Crush,Seo Hyunseung,https://youtu.be/TpC3TBIvRSk,Girl,Japanese,,NaN,NaN,NaN,NaN,NaN,2009-05-06,YG,Blackjack,No,4.0,4.0
6/19/2014,Davichi,Pillow,,https://youtu.be/TCrkA2Sc91Q,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2008-02-04,CJ E&M,,Yes,2.0,2.0
6/18/2014,AOA,Short Hair,,https://youtu.be/N5wzkQvzp4c,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2012-07-30,FNC,ELVIS,Yes,5.0,8.0
6/17/2014,Mamamoo,Mr. Ambiguous,Min Oh,https://youtu.be/D15-XYRubsc,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2014-06-18,RBW,Moomoo,Yes,4.0,4.0
6/15/2014,Apink,Crystal,,https://youtu.be/tT8ibiZa44U,Girl,Minor,,NaN,NaN,NaN,NaN,NaN,2011-04-19,Plan A,Pink Panda,Yes,6.0,7.0
6/11/2014,Tahiti,Oppa You're Mine,,https://youtu.be/SK3q9C4lAmg,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2012-06-23,J-line,,No,5.0,6.0
6/9/2014,Wassup,Fire,,https://youtu.be/lNUdTU_4nwo,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2013-08-07,Mafia,,No,7.0,7.0
6/9/2014,Bob Girls,No Way,,https://youtu.be/UhF63H1xRJI,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2014-06-10,Chrome,,No,4.0,4.0
6/5/2014,Davichi,Again,,https://youtu.be/Ze6pW9rvmOQ,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2008-02-04,CJ E&M,,Yes,2.0,2.0
5/26/2014,Year 7 Class 1,Always,,https://youtu.be/rtJ8JGjbi9g,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
5/25/2014,15&,Sugar,,https://youtu.be/5pjuHcP5hsM,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2012-10-05,JYP,,No,2.0,2.0
5/21/2014,Berry Good,Love Letter,,https://youtu.be/2cgmVZgqpfI,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2014-05-21,Asia Bridge,,Yes,6.0,5.0
5/20/2014,2NE1,Gotta Be You,Han Samin,https://youtu.be/zdKTgwffmdo,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2009-05-06,YG,Blackjack,No,4.0,4.0
5/19/2014,Flashe,Hey You,,https://youtu.be/7rccaa7Wg50,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
5/19/2014,Orange Caramel,Abing Abing,,https://youtu.be/0ySmSvKH8bw,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
5/12/2014,T-ara,Lucky Wannabeee!,,https://youtu.be/0QhbS6vCSnA,Girl,Japanese,,NaN,NaN,NaN,NaN,NaN,2009-07-29,MBK,QUEEN'S,Hiatus,4.0,6.0
4/4/2014,AliceWhite,Baby Like That,,https://youtu.be/uwLWzLvSCzI,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
3/31/2014,Crayon Pop,Uh-ee,,https://youtu.be/yyDG3BQRdDY,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2012-07-17,Chrome,,No,4.0,5.0
3/30/2014,Apink,Mr. Chu,Digipedi,https://youtu.be/K5H-GvnNz2Y,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2011-04-19,Plan A,Pink Panda,Yes,6.0,7.0
3/27/2014,Tint,Wolf Is Stupid,,https://youtu.be/7xfCvFIo68w,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
3/25/2014,Gavy NJ,How Are You?,,https://youtu.be/5KEiMBz2P-0,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2005-11-11,Good Fellas,,Yes,3.0,3.0
3/16/2014,4Minute,Whatcha Doin' Today?,ZANYBROS,https://youtu.be/4xLFxfXWDUk,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2009-06-15,Cube,4nia,No,5.0,5.0
3/11/2014,Wings,Hair Short,,https://youtu.be/X0_1odmqmCM,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
3/11/2014,Orange Caramel,Catallena,,https://youtu.be/Med2XipHJJM,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
3/2/2014,1PS,Because I'm your girl,,https://youtu.be/83k2wFGBcns,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
3/2/2014,2NE1,Happy,Han Samin,https://youtu.be/didptMJxjpE,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2009-05-06,YG,Blackjack,No,4.0,4.0
3/2/2014,2NE1,Come Back Home,Dee Shin,https://youtu.be/vLbfv-AAyvQ,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2009-05-06,YG,Blackjack,No,4.0,4.0
2/27/2014,BESTie,Thank U Very Much,ZANYBROS,https://youtu.be/BS3BYJYhEk4,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2013-07-11,YNB,BESTiny,No,4.0,4.0
2/26/2014,K-Girls,Not Bad,,https://youtu.be/_BWVyxyowRg,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
2/25/2014,Girls' Generation,Mr.Mr,Kim Beomchul,https://youtu.be/Z8j_XEn9b_8,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2007-08-05,SM,SONE,Yes,5.0,9.0
2/24/2014,MelodyDay,Another Parting,,https://youtu.be/39-sn576n74,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
2/12/2014,Ladies' Code,So Wonderful,,https://youtu.be/v8Ai957yEJg,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2013-03-07,Polaris,Lavely,Hiatus,3.0,5.0
2/12/2014,Vetty L,X Boy,,https://youtu.be/OmItFFxhsOI,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
2/11/2014,Stellar,Marionette,,https://youtu.be/NCQpzHPYRUc,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2011-08-28,Pascal,Twinkle,No,4.0,4.0
2/10/2014,"Mamamoo, K.will",Peppermint Chocolate (feat. Wheesung),,https://youtu.be/R0W-voiYpQk,Girl,Minor,,NaN,NaN,NaN,NaN,NaN,,,,,,
2/6/2014,GP Basic,Pika-Burnjuck,,https://youtu.be/qoEea7x-cm0,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2011-03-18,Jacyhan,Spade,No,4.0,6.0
2/3/2014,Lip Service,Yum Yum Yum,,https://youtu.be/mnCAj6ssJj8,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
1/26/2014,Spica,You Don't Love Me,,https://youtu.be/hc1RwpRfbT0,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
1/23/2014,Year 7 Class 1,Oppa Virus,,https://youtu.be/BSIogAdk_is,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
1/20/2014,The SeeYa,Tell Me,,https://youtu.be/gAZLtJ85l34,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
1/19/2014,Rainbow Blaxx,Cha Cha,,https://youtu.be/fKAi5cWHYDY,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
1/15/2014,AOA,Miniskirt,,https://youtu.be/q6f-LLM1H6U,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2012-07-30,FNC,ELVIS,Yes,5.0,8.0
1/14/2014,Flashe,"Oh, Ye, Yo",,https://youtu.be/2DiE6Zn8PaQ,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
1/12/2014,Apink,Goodmorning Baby,,https://youtu.be/SshpsY8GILg,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2011-04-19,Plan A,Pink Panda,Yes,6.0,7.0
1/8/2014,"Mamamoo, Bumkey",Don't Be Happy,,https://youtu.be/mMYDxR26970,Girl,Minor,,NaN,NaN,NaN,NaN,NaN,,,,,,
1/7/2014,Dal Shabet,B.B.B,Dari Cho (FPK),https://youtu.be/vGKeA3xUzxU,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2011-01-03,Happy Face,Darling,Hiatus,4.0,6.0
1/2/2014,Girl's Day,Something,,https://youtu.be/akPDKYwIoVk,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2010-07-07,DreamT,Dai5y,Hiatus,4.0,5.0
1/2/2014,Wassup,Jingle Bell,,https://youtu.be/X02Xc2iMjxE,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2013-08-07,Mafia,,No,7.0,7.0
1/2/2014,The SeeYa,More & More,,https://youtu.be/Obxyc4qd4u8,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
12/19/2013,After School,Shh,,https://youtu.be/jzT-QIlhqY0,Girl,Japanese,,NaN,NaN,NaN,NaN,NaN,2009-01-15,Pledis,Playgirlz,No,6.0,5.0
12/18/2013,Wassup,La Pam Pam Pa,,https://youtu.be/qmeT04fBmhw,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2013-08-07,Mafia,,No,7.0,7.0
12/17/2013,Miss S,Just Let Me Live,,https://youtu.be/GlWFNsga1Ng,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
12/16/2013,BESTie,Zzang Christmas,,https://youtu.be/S40k0Bx5puE,Girl,Minor,,NaN,NaN,NaN,NaN,NaN,2013-07-11,YNB,BESTiny,No,4.0,4.0
12/14/2013,T-ara,Hide & Seek,ZANYBROS,https://youtu.be/nyGV8RLey-8,Girl,Minor,,NaN,NaN,NaN,NaN,NaN,2009-07-29,MBK,QUEEN'S,Hiatus,4.0,6.0
12/12/2013,K-Girls,Fly High,,https://youtu.be/ya0akN2u5YQ,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
12/12/2013,LPG,Filial Daughters Generation,,https://youtu.be/nnYJS5sUPmY,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
12/8/2013,SECRET,I Do I Do,ZANYBROS,https://youtu.be/q_AVXBDDHxM,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2009-10-13,TS,Secret Time,No,3.0,4.0
12/4/2013,T-ara,Do You Know Me?,ZANYBROS,https://youtu.be/u6oprfVLxAQ,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2009-07-29,MBK,QUEEN'S,Hiatus,4.0,6.0
12/3/2013,9MUSES,Glue,ZANYBROS,https://youtu.be/I191r0eLdc4,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
12/2/2013,LPG,Ppang Ya Ppang Ya,,https://youtu.be/w0n3-GRmZP0,Girl,Minor,,NaN,NaN,NaN,NaN,NaN,,,,,,
12/1/2013,Crayon Pop,Lonely Christmas,,https://youtu.be/qCPFK61Yu3M,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2012-07-17,Chrome,,No,4.0,5.0
11/20/2013,2NE1,Missing You,Han Samin,https://youtu.be/AG0jlKdB1s0,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2009-05-06,YG,Blackjack,No,4.0,4.0
11/19/2013,Wassup,Nom Nom Nom,,https://youtu.be/0AvpdSyZcAo,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2013-08-07,Mafia,,No,7.0,7.0
11/18/2013,Blady,Blood Type B Girl,,https://youtu.be/G3plEUNWIew,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2011-05-16,Star Planet,Hi ade,No,5.0,4.0
11/12/2013,Davichi,The Letter,,https://youtu.be/jZIetWLznSQ,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2008-02-04,CJ E&M,,Yes,2.0,2.0
11/11/2013,T-ara,Kioku: Kimi ga Kureta Michishirube,,https://youtu.be/IAgpWiOLZ0I,Girl,Japanese,,NaN,NaN,NaN,NaN,NaN,2009-07-29,MBK,QUEEN'S,Hiatus,4.0,6.0
11/5/2013,miss A,Hush,Naive,https://youtu.be/dp0F18FFCTE,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2010-07-01,JYP,Say A,No,3.0,4.0
11/4/2013,Girls' Generation,Galaxy Supernova,Toshiyuki Suzuki,https://youtu.be/Z6FPJOgfCkc,Girl,Japanese,,NaN,NaN,NaN,NaN,NaN,2007-08-05,SM,SONE,Yes,5.0,9.0
11/4/2013,Girls' Generation,My oh My,ZANYBROS,https://youtu.be/RQy54gw-pls,Girl,Japanese,,NaN,NaN,NaN,NaN,NaN,2007-08-05,SM,SONE,Yes,5.0,9.0
10/31/2013,Fiestar,I Don't Know,,https://youtu.be/72se2qL33y4,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2012-08-31,LOEN,Let's,No,5.0,6.0
10/29/2013,Tint,Love At First Sight,,https://youtu.be/nREEyUJ5rH8,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
10/23/2013,Delight,School Bell Ring,,https://youtu.be/uX_WzEgMZqo,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
10/16/2013,BESTie,Love Options,Wani Kim (FPK),https://youtu.be/NPqtL1dtrlA,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2013-07-11,YNB,BESTiny,No,4.0,4.0
10/14/2013,As One,What Are We?,,https://youtu.be/ysiqGp1u1K4,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
10/13/2013,Girl's Day,Let's Go,,https://youtu.be/7AhLCDUUBa8,Girl,Minor,,NaN,NaN,NaN,NaN,NaN,2010-07-07,DreamT,Dai5y,Hiatus,4.0,5.0
10/13/2013,9MUSES,Gun,ZANYBROS,https://youtu.be/Ndy1J859n5I,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
10/9/2013,AOA,Confused,,https://youtu.be/R1-BTf3_Mys,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2012-07-30,FNC,ELVIS,Yes,5.0,8.0
10/9/2013,2EYES,Shooting Star,,https://youtu.be/65bHr9GpM1I,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2013-07-20,SidusHQ,,No,4.0,5.0
10/1/2013,Tiny-G,Miss You,,https://youtu.be/9lhqOptKT0E,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2012-08-23,GNG,,No,3.0,4.0
9/27/2013,Crayon Pop,Dancing Queen 2.0,,https://youtu.be/26_F392ir7Q,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2012-07-17,Chrome,,No,4.0,5.0
9/16/2013,F-ve Dolls,Cheated,,https://youtu.be/22H_DO_twBI,Girl,Minor,,NaN,NaN,NaN,NaN,NaN,2011-01-20,MBK,,No,6.0,5.0
9/11/2013,F-ve Dolls,Can You Love Me,,https://youtu.be/UfPY9EAo8_I,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2011-01-20,MBK,,No,6.0,5.0
9/4/2013,Wassup,Hotter Than A Summer,,https://youtu.be/BuingEBnT04,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2013-08-07,Mafia,,No,7.0,7.0
9/3/2013,Ladies' Code,Pretty Pretty,,https://youtu.be/xD6VjvfcBIs,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2013-03-07,Polaris,Lavely,Hiatus,3.0,5.0
9/2/2013,Apink,U YOU,,https://youtu.be/5ZCSABBggPE,Girl,Minor,,NaN,NaN,NaN,NaN,NaN,2011-04-19,Plan A,Pink Panda,Yes,6.0,7.0
9/1/2013,KARA,Damaged Lady,,https://youtu.be/_vHw17-zFa4,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2007-03-29,DSP,Kamilia,No,4.0,5.0
8/27/2013,Spica,Tonight,,https://youtu.be/6VSpBPqBJF8,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
8/24/2013,After School,Heaven,,https://youtu.be/Vud2PRhmKSM,Girl,Japanese,,NaN,NaN,NaN,NaN,NaN,2009-01-15,Pledis,Playgirlz,No,6.0,5.0
8/20/2013,KARA,Runaway,,https://youtu.be/fz7vTZRAStE,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2007-03-29,DSP,Kamilia,No,4.0,5.0
8/16/2013,Wassup,Wassup,,https://youtu.be/_cz_rKhU2vM,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2013-08-07,Mafia,,No,7.0,7.0
8/9/2013,Wassup,Bang Bang,,https://youtu.be/WrXGWUV6DU8,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2013-08-07,Mafia,,No,7.0,7.0
8/7/2013,2NE1,Do You Love Me,Seo Hyunseung,https://youtu.be/HRTb81FpWq0,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2009-05-06,YG,Blackjack,No,4.0,4.0
8/5/2013,Ladies' Code,Hate You,,https://youtu.be/uLjUBC4HpVQ,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2013-03-07,Polaris,Lavely,Hiatus,3.0,5.0
7/29/2013,F-ve Dolls,1st Soulmate,,https://youtu.be/q-MpCw78hIs,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2011-01-20,MBK,,No,6.0,5.0
7/28/2013,Brown Eyed Girls,Kill Bill,FPK,https://youtu.be/8taPqxNjiz4,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2006-03-02,Mystic,Everlasting,Yes,4.0,4.0
7/25/2013,AOA Black,Moya,,https://youtu.be/u1vE2mxtCIg,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
7/24/2013,Tahiti,Love Sick,,https://youtu.be/HYuUWBv69C8,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2012-06-23,J-line,,No,5.0,6.0
7/24/2013,f(x),Rum Pum Pum Pum,,https://youtu.be/xnku4o3tRB4,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2009-08-24,SM,MeU,No,4.0,5.0
7/19/2013,Apink,Secret Garden,ZANYBROS,https://youtu.be/HBxDL2lUX6A,Girl,Minor,,NaN,NaN,NaN,NaN,NaN,2011-04-19,Plan A,Pink Panda,Yes,6.0,7.0
7/19/2013,Miss S,You were not the..,,https://youtu.be/k_nLGVxmrIE,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
7/18/2013,KARA,Thank You Summer Love,,https://youtu.be/SnpgyUQ_cHk,Girl,Japanese,,NaN,NaN,NaN,NaN,NaN,2007-03-29,DSP,Kamilia,No,4.0,5.0
7/11/2013,BESTie,Pitapat,Joo Heesun,https://youtu.be/gtyi5LQdfBE,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2013-07-11,YNB,BESTiny,No,4.0,4.0
7/10/2013,Stellar,Study,,https://youtu.be/x6qask_cn-I,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2011-08-28,Pascal,Twinkle,No,4.0,4.0
7/7/2013,2NE1,Falling In Love,Seo Hyunseung,https://youtu.be/zEVd9pSG85Q,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2009-05-06,YG,Blackjack,No,4.0,4.0
7/4/2013,Rania,Up,,https://youtu.be/A9lvgEXCSzA,Girl,Minor,,NaN,NaN,NaN,NaN,NaN,2011-04-06,DR,,Yes,5.0,8.0
7/4/2013,Jewelry,Hot&Cold,,https://youtu.be/lAdabIfmtgk,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2001-03-30,Star Empire,,No,4.0,4.0
7/4/2013,Davichi,Missing you Today,,https://youtu.be/iA9olaeQBvI,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2008-02-04,CJ E&M,,Yes,2.0,2.0
7/4/2013,Apink,NoNoNo,ZANYBROS,https://youtu.be/n3XJQtJWKJM,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2011-04-19,Plan A,Pink Panda,Yes,6.0,7.0
6/30/2013,T-ara,Target,,https://youtu.be/LiweJ0DaLf8,Girl,Japanese,,NaN,NaN,NaN,NaN,NaN,2009-07-29,MBK,QUEEN'S,Hiatus,4.0,6.0
6/27/2013,4Minute,Is It Poppin'?,ZANYBROS,https://youtu.be/DRSRpXPZVdM,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2009-06-15,Cube,4nia,No,5.0,5.0
6/23/2013,Crayon Pop,Bar Bar Bar,,https://youtu.be/yMqL1iWfku4,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2012-07-17,Chrome,,No,4.0,5.0
6/23/2013,Girl's Day,Female President,Lim Sungwan,https://youtu.be/xF3MC8PWgJE,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2010-07-07,DreamT,Dai5y,Hiatus,4.0,5.0
6/21/2013,2EYES,Don't Mess With Me,,https://youtu.be/Livyqlxvypk,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2013-07-20,SidusHQ,,No,4.0,5.0
6/19/2013,Dal Shabet,Be Ambitious,,https://youtu.be/7jtMbtq8wT0,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2011-01-03,Happy Face,Darling,Hiatus,4.0,6.0
6/12/2013,After School,First Love,,https://youtu.be/zmS3Qh_SFwU,Girl,Major,,NaN,NaN,NaN,NaN,NaN,2009-01-15,Pledis,Playgirlz,No,6.0,5.0
6/10/2013,Chocolat,Black Tinkerbell,,https://youtu.be/Op8cDa0feXI,Girl,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
